order_date,customer_name,country,category,sub_category,sales,quantity,discount,profit,shipping_cost,year,revenue
06-09-2013,Fred Hopkins,Iran,Office Supplies,Fasteners,11,1,0,2.19,0.48,2013,
06-09-2013,Michelle Arnett,Kenya,Office Supplies,Binders,6,1,0,2.37,0.25,2013,
07-09-2013,Anna Andreadi,Panama,Office Supplies,Storage,69,3,0.4,5.784,26.93,2013,
07-09-2013,Yoseph Carroll,United States,Technology,Phones,330,2,0.2,37.0782,24.97,2013,
07-09-2013,Cathy Prescott,Algeria,Office Supplies,Art,58,2,0,7.56,17.18,2013,
07-09-2013,Logan Currie,Germany,Office Supplies,Storage,179,1,0.1,69.435,16.36,2013,
07-09-2013,Amy Hunt,United Kingdom,Technology,Accessories,163,6,0,37.26,12.94,2013,
07-09-2013,Elpida Rittenbach,United States,Office Supplies,Appliances,78,6,0,22.5852,9.6,2013,
07-09-2013,Cathy Prescott,Algeria,Office Supplies,Fasteners,26,2,0,6.54,8.57,2013,
07-09-2013,Becky Castell,Guatemala,Office Supplies,Appliances,229,5,0,45.8,7.76,2013,
07-09-2013,Karl Braun,United States,Office Supplies,Envelopes,96,3,0.2,29.985,6.95,2013,
07-09-2013,Becky Castell,Guatemala,Furniture,Bookcases,248,3,0,86.82,5.48,2013,
07-09-2013,Brooke Gillingham,Croatia,Office Supplies,Storage,48,1,0,8.61,3.94,2013,
07-09-2013,Mary O'Rourke,United States,Technology,Accessories,32,2,0,11.151,3.46,2013,
07-09-2013,Brooke Gillingham,Croatia,Office Supplies,Binders,28,4,0,14.04,2.72,2013,
07-09-2013,Yoseph Carroll,United States,Office Supplies,Paper,42,4,0.2,15.196,2.33,2013,
07-09-2013,Dave Brooks,Denmark,Furniture,Furnishings,36,2,0.6,-48.708,2.04,2013,
07-09-2013,Mary O'Rourke,United States,Furniture,Bookcases,722,3,0.2,90.294,1.66,2013,
07-09-2013,Dave Brooks,Denmark,Office Supplies,Art,20,2,0.5,-3.21,1.25,2013,
07-09-2013,Dave Brooks,Denmark,Office Supplies,Fasteners,14,2,0.5,-3.96,0.99,2013,
07-09-2013,Bruce Geld,United States,Office Supplies,Storage,11,1,0.2,0.8088,0.63,2013,
07-09-2013,Karl Braun,United States,Office Supplies,Binders,3,2,0.7,-2.4564,0.19,2013,
08-09-2013,Shirley Jackson,Cuba,Furniture,Tables,984,3,0,9.84,38.29,2013,
08-09-2013,Stephanie Phelps,Indonesia,Office Supplies,Supplies,74,4,0.47,-9.8496,12.95,2013,
09-09-2013,Anna Gayman,United States,Furniture,Bookcases,"2,396",4,0.32,-317.1528,469.16,2013,
09-09-2013,Anne McFarland,Philippines,Technology,Copiers,"1,482",6,0.35,68.31,290.69,2013,
09-09-2013,Patrick O'Donnell,Italy,Office Supplies,Appliances,"1,998",4,0,359.64,119,2013,
09-09-2013,John Huston,Australia,Furniture,Bookcases,697,2,0.1,247.722,75.27,2013,
09-09-2013,Ellis Ballard,China,Office Supplies,Storage,373,7,0,167.79,59.24,2013,
09-09-2013,Matthew Clasen,Finland,Furniture,Bookcases,341,2,0,30.72,57.66,2013,
09-09-2013,Sanjit Engle,United States,Furniture,Tables,601,3,0.5,-300.735,51.4,2013,
09-09-2013,Ellis Ballard,China,Technology,Phones,398,3,0,19.89,46.29,2013,
09-09-2013,Michael Grace,United States,Office Supplies,Appliances,207,1,0,62.244,45.28,2013,
09-09-2013,Tim Brockman,Germany,Office Supplies,Supplies,226,7,0,72.03,36.71,2013,
09-09-2013,Gene McClure,Vietnam,Furniture,Furnishings,74,2,0.27,-15.1398,30.88,2013,
09-09-2013,Harold Ryan,Australia,Furniture,Chairs,158,2,0,22.08,26.89,2013,
09-09-2013,Greg Matthias,Australia,Office Supplies,Art,322,8,0.1,67.92,25.34,2013,
09-09-2013,Liz Preis,United States,Office Supplies,Storage,262,2,0,65.435,24.99,2013,
09-09-2013,Alan Haines,Turkey,Furniture,Bookcases,405,8,0.6,-182.208,24.2,2013,
09-09-2013,Brenda Bowman,Germany,Office Supplies,Storage,280,5,0.1,93.12,21.52,2013,
09-09-2013,Anna Gayman,United States,Office Supplies,Storage,131,4,0.2,-32.784,21.46,2013,
09-09-2013,Greg Matthias,Australia,Office Supplies,Storage,246,5,0.1,8.055,21.21,2013,
09-09-2013,Valerie Mitchum,United States,Office Supplies,Binders,67,4,0.2,23.4976,20.16,2013,
09-09-2013,Fred McMath,Chile,Office Supplies,Appliances,374,1,0,172.02,19.7,2013,
09-09-2013,Daniel Byrd,United Kingdom,Office Supplies,Storage,257,2,0,110.34,19.43,2013,
09-09-2013,Karen Ferguson,France,Office Supplies,Envelopes,72,3,0,19.44,16.96,2013,
09-09-2013,Anna Gayman,United States,Technology,Accessories,58,2,0.2,0.7198,16.53,2013,
09-09-2013,Cynthia Voltz,Czech Republic,Office Supplies,Art,104,2,0,38.28,15.83,2013,
09-09-2013,Fred McMath,Chile,Office Supplies,Art,69,2,0,1.36,15.55,2013,
09-09-2013,Neil Französisch,Mexico,Technology,Accessories,131,5,0,65.5,13.22,2013,
09-09-2013,Gene McClure,Mexico,Technology,Phones,184,2,0,29.36,13.08,2013,
09-09-2013,Jennifer Braxton,Germany,Furniture,Chairs,148,2,0.1,54.234,12.81,2013,
09-09-2013,Anna Gayman,United States,Office Supplies,Storage,36,3,0.2,3.5952,12.02,2013,
09-09-2013,Valerie Mitchum,United States,Office Supplies,Binders,33,2,0.2,11.5584,11.76,2013,
09-09-2013,Marc Crier,China,Technology,Accessories,126,3,0,36.45,10.78,2013,
09-09-2013,Pauline Johnson,United States,Furniture,Tables,146,1,0.2,-12.7785,10.22,2013,
09-09-2013,Alan Haines,Turkey,Technology,Phones,175,6,0.6,-122.76,9.98,2013,
09-09-2013,Mark Cousins,Indonesia,Furniture,Chairs,84,2,0.27,-11.4906,9.23,2013,
09-09-2013,Guy Armstrong,China,Office Supplies,Binders,22,3,0,7.92,8.59,2013,
09-09-2013,Karen Ferguson,Brazil,Office Supplies,Supplies,97,3,0,13.56,8.32,2013,
09-09-2013,Eugene Moren,Germany,Technology,Phones,136,2,0,12.18,7.3,2013,
09-09-2013,Anne Pryor,United States,Furniture,Bookcases,174,3,0,13.9152,6.78,2013,
09-09-2013,Ellis Ballard,China,Office Supplies,Supplies,73,2,0,9.48,6.57,2013,
09-09-2013,Eugene Moren,Germany,Furniture,Chairs,42,1,0.1,3.279,6.17,2013,
09-09-2013,Brenda Bowman,Germany,Office Supplies,Storage,"1,147",9,0.1,203.823,5.85,2013,
09-09-2013,Ross DeVincentis,Zimbabwe,Office Supplies,Storage,62,1,0.7,-51.6,4.89,2013,
09-09-2013,Ken Black,United States,Technology,Phones,60,5,0.2,21.7355,4.85,2013,
09-09-2013,Victor Preis,Vietnam,Office Supplies,Supplies,46,3,0.17,-5.0283,4.48,2013,
09-09-2013,Jill Matthias,United States,Office Supplies,Paper,65,3,0.2,23.4552,4.07,2013,
09-09-2013,Patrick O'Donnell,Italy,Office Supplies,Art,110,2,0,38.46,4.02,2013,
09-09-2013,Ken Black,United States,Office Supplies,Art,70,2,0.2,6.1572,3.58,2013,
09-09-2013,Toby Ritter,United States,Furniture,Furnishings,43,1,0,14.6642,3.54,2013,
09-09-2013,Marc Crier,Australia,Office Supplies,Art,26,1,0.1,6.708,3.53,2013,
09-09-2013,Duane Huffman,Bulgaria,Office Supplies,Storage,54,1,0,6.42,3.17,2013,
09-09-2013,Brenda Bowman,Germany,Office Supplies,Envelopes,45,5,0,0,3.09,2013,
09-09-2013,Neil Französisch,Mexico,Office Supplies,Storage,94,1,0,20.76,2.59,2013,
09-09-2013,Ross DeVincentis,Zimbabwe,Office Supplies,Art,29,2,0.7,-26.28,2.2,2013,
09-09-2013,Mark Cousins,Indonesia,Office Supplies,Storage,18,2,0.17,1.728,2.09,2013,
09-09-2013,MaryBeth Skach,Saudi Arabia,Office Supplies,Labels,17,2,0,0.12,2.09,2013,
09-09-2013,Neil Französisch,Mexico,Office Supplies,Supplies,35,5,0,7.7,2.04,2013,
09-09-2013,Neil Französisch,Mexico,Office Supplies,Envelopes,54,2,0,12.48,2.03,2013,
09-09-2013,Marc Crier,Australia,Office Supplies,Envelopes,16,1,0.1,2.091,2.02,2013,
09-09-2013,Liz Preis,United States,Office Supplies,Paper,34,8,0,15.408,1.94,2013,
09-09-2013,Jill Matthias,United States,Technology,Accessories,35,4,0.2,8.3524,1.92,2013,
09-09-2013,Brenda Bowman,Germany,Office Supplies,Supplies,32,2,0,10.56,1.71,2013,
09-09-2013,Marc Crier,China,Office Supplies,Binders,18,3,0,0.54,1.67,2013,
09-09-2013,Erin Mull,Turkey,Office Supplies,Art,21,1,0.6,-18.774,1.65,2013,
09-09-2013,Duane Huffman,Bulgaria,Office Supplies,Paper,26,1,0,8.64,1.49,2013,
09-09-2013,Anne Pryor,United States,Office Supplies,Labels,15,4,0,6.9372,1.05,2013,
09-09-2013,Cynthia Voltz,Czech Republic,Office Supplies,Art,22,2,0,5.28,0.99,2013,
09-09-2013,Sanjit Engle,United States,Furniture,Furnishings,14,2,0.6,-7.7748,0.96,2013,
09-09-2013,Liz Preis,United States,Office Supplies,Art,15,2,0,3.72,0.96,2013,
09-09-2013,Erin Mull,Turkey,Office Supplies,Envelopes,10,2,0.6,-8.592,0.71,2013,
09-09-2013,Toby Ritter,United States,Office Supplies,Paper,31,7,0,14.2002,0.59,2013,
09-09-2013,Erin Mull,Turkey,Office Supplies,Binders,2,1,0.6,-1.446,0.14,2013,
10-09-2013,Anne McFarland,Switzerland,Furniture,Chairs,"2,381",5,0,952.2,301.73,2013,
10-09-2013,Eleni McCrary,New Zealand,Technology,Copiers,"1,508",4,0,437.28,173.02,2013,
10-09-2013,Cynthia Arntzen,South Africa,Office Supplies,Storage,533,4,0,95.88,111.26,2013,
10-09-2013,Sylvia Foulston,Brazil,Technology,Accessories,"1,206",7,0,204.82,107.33,2013,
10-09-2013,Carol Triggs,Spain,Technology,Accessories,632,9,0,56.7,85.05,2013,
10-09-2013,Anne McFarland,Switzerland,Office Supplies,Storage,382,3,0,3.78,50.2,2013,
10-09-2013,Kristen Hastings,Ukraine,Technology,Copiers,757,2,0,68.1,49.5,2013,
10-09-2013,Roger Demir,United Kingdom,Furniture,Bookcases,"1,037",7,0,373.38,48.94,2013,
10-09-2013,David Flashing,Indonesia,Furniture,Tables,706,5,0.47,-506.1195,43.58,2013,
10-09-2013,Victoria Pisteka,Japan,Furniture,Chairs,478,7,0,42.84,37,2013,
10-09-2013,Anne McFarland,Switzerland,Technology,Machines,605,5,0,266.1,35.9,2013,
10-09-2013,Karen Daniels,France,Furniture,Furnishings,426,9,0,136.08,35.32,2013,
10-09-2013,Anne McFarland,Switzerland,Office Supplies,Envelopes,261,7,0,31.29,32.58,2013,
10-09-2013,Christina DeMoss,Dominican Republic,Furniture,Chairs,205,3,0.2,71.784,32.51,2013,
10-09-2013,Jenna Caffey,Dominican Republic,Office Supplies,Storage,227,3,0.2,56.808,28.66,2013,
10-09-2013,Victoria Pisteka,Japan,Office Supplies,Binders,291,6,0,55.08,28.28,2013,
10-09-2013,Eleni McCrary,New Zealand,Office Supplies,Storage,397,2,0,59.52,27.59,2013,
10-09-2013,Carol Darley,Iran,Office Supplies,Supplies,165,4,0,19.8,26.07,2013,
10-09-2013,Debra Catini,Honduras,Office Supplies,Appliances,157,4,0.4,-36.608,22.92,2013,
10-09-2013,Adam Bellavance,China,Technology,Phones,146,2,0,10.2,22.65,2013,
10-09-2013,Jim Mitchum,Libya,Office Supplies,Art,103,2,0,17.52,22.15,2013,
10-09-2013,Victor Preis,United Kingdom,Technology,Machines,231,2,0,99.24,21.78,2013,
10-09-2013,Anne McFarland,Switzerland,Technology,Phones,304,4,0,63.84,20.3,2013,
10-09-2013,Pauline Webber,Haiti,Technology,Copiers,208,2,0.402,6.21736,20.26,2013,
10-09-2013,David Flashing,Indonesia,Technology,Phones,314,3,0.17,30.2535,14.63,2013,
10-09-2013,Stephanie Ulpright,Netherlands,Furniture,Bookcases,220,1,0.5,-202.17,14.29,2013,
10-09-2013,Debra Catini,Honduras,Office Supplies,Storage,60,5,0.4,-7.98,12.19,2013,
10-09-2013,Deirdre Greer,Democratic Republic of the Congo,Office Supplies,Binders,109,8,0,32.64,11.8,2013,
10-09-2013,Jenna Caffey,Dominican Republic,Technology,Accessories,74,2,0.2,23.96,11.72,2013,
10-09-2013,Kristen Hastings,Ukraine,Furniture,Furnishings,217,2,0,4.32,10.96,2013,
10-09-2013,Jenna Caffey,Dominican Republic,Furniture,Chairs,71,1,0.2,-15.988,10.74,2013,
10-09-2013,Maya Herman,Mexico,Office Supplies,Labels,76,9,0,36.36,10.38,2013,
10-09-2013,Christina DeMoss,Dominican Republic,Office Supplies,Art,98,4,0.2,-8.56,9.74,2013,
10-09-2013,Christina DeMoss,Dominican Republic,Office Supplies,Paper,81,5,0.2,-18.32,9.41,2013,
10-09-2013,Victoria Pisteka,Japan,Office Supplies,Paper,146,3,0,36.36,8.18,2013,
10-09-2013,Jenna Caffey,Dominican Republic,Office Supplies,Binders,83,14,0.2,-8.344,7.86,2013,
10-09-2013,Eleni McCrary,New Zealand,Office Supplies,Supplies,158,4,0,3.12,7.55,2013,
10-09-2013,Carol Darley,Iran,Technology,Accessories,41,1,0,19.53,6.98,2013,
10-09-2013,Christina DeMoss,Dominican Republic,Office Supplies,Supplies,67,5,0.2,10.08,6.83,2013,
10-09-2013,Stephanie Ulpright,Netherlands,Furniture,Furnishings,41,2,0.2,12.66,6.5,2013,
10-09-2013,Jim Mitchum,Libya,Office Supplies,Storage,38,2,0,17.22,6.16,2013,
10-09-2013,Jim Mitchum,Libya,Office Supplies,Supplies,49,1,0,17.73,5.57,2013,
10-09-2013,Sean Wendt,Kenya,Technology,Accessories,46,1,0,6.93,5.44,2013,
10-09-2013,Sean Wendt,Kenya,Office Supplies,Supplies,43,1,0,2.16,5.37,2013,
10-09-2013,Ben Peterman,Turkey,Furniture,Chairs,72,1,0.6,-45.042,5.28,2013,
10-09-2013,Christina DeMoss,Dominican Republic,Office Supplies,Supplies,43,5,0.2,2.66,5.02,2013,
10-09-2013,Karen Daniels,France,Technology,Phones,107,1,0.15,8.8275,4.67,2013,
10-09-2013,Adam Bellavance,China,Office Supplies,Paper,47,3,0,19.53,4.41,2013,
10-09-2013,Deirdre Greer,Democratic Republic of the Congo,Office Supplies,Supplies,30,1,0,2.1,4.12,2013,
10-09-2013,Pauline Webber,Haiti,Furniture,Chairs,42,2,0.4,-24.032,3.38,2013,
10-09-2013,Karen Daniels,France,Office Supplies,Art,44,3,0,8.82,2.95,2013,
10-09-2013,Troy Staebel,United States,Office Supplies,Binders,15,2,0.2,5.484,2.78,2013,
10-09-2013,Deirdre Greer,Democratic Republic of the Congo,Office Supplies,Envelopes,37,2,0,6.6,2.56,2013,
10-09-2013,Jenna Caffey,Dominican Republic,Office Supplies,Paper,16,2,0.2,-1.592,2.4,2013,
10-09-2013,Eric Murdock,Venezuela,Office Supplies,Fasteners,11,2,0.4,-3.288,2.39,2013,
10-09-2013,Annie Thurman,United States,Office Supplies,Binders,55,4,0.2,18.684,2.23,2013,
10-09-2013,Jim Mitchum,Libya,Office Supplies,Labels,8,1,0,3.21,2.07,2013,
10-09-2013,Stephanie Ulpright,Netherlands,Office Supplies,Labels,19,9,0.5,-8.505,1.94,2013,
10-09-2013,Guy Phonely,Papua New Guinea,Office Supplies,Fasteners,28,4,0.5,-20.28,1.59,2013,
10-09-2013,Debra Catini,Honduras,Office Supplies,Binders,10,2,0.4,1.536,1.42,2013,
10-09-2013,Debra Catini,Honduras,Office Supplies,Fasteners,16,3,0.4,-9.864,1.3,2013,
10-09-2013,Helen Abelman,Portugal,Office Supplies,Binders,20,5,0.5,-1.35,1.3,2013,
10-09-2013,Cynthia Arntzen,South Africa,Office Supplies,Art,12,1,0,3.45,1.3,2013,
10-09-2013,Victor Preis,United Kingdom,Office Supplies,Art,83,3,0,6.57,1.17,2013,
10-09-2013,Eleni McCrary,New Zealand,Office Supplies,Labels,7,1,0,0.63,1.09,2013,
10-09-2013,Sean Wendt,Kenya,Office Supplies,Envelopes,11,1,0,1.74,0.85,2013,
10-09-2013,Karen Daniels,France,Office Supplies,Envelopes,29,3,0,0.54,0.59,2013,
10-09-2013,Daniel Byrd,United States,Furniture,Furnishings,15,4,0.6,-12.0064,0.58,2013,
11-09-2013,Laurel Beltran,India,Technology,Copiers,"3,408",9,0,613.17,193.81,2013,
11-09-2013,Kean Thornton,United States,Technology,Phones,720,5,0.2,53.997,107.79,2013,
11-09-2013,Mark Hamilton,India,Technology,Phones,664,10,0,26.4,105.33,2013,
11-09-2013,Fred Chung,Italy,Office Supplies,Envelopes,255,5,0,12.6,102.71,2013,
11-09-2013,Maria Etezadi,Australia,Technology,Copiers,864,8,0.1,259.2,81.13,2013,
11-09-2013,Steve Chapman,United States,Technology,Phones,520,7,0.2,58.464,69.86,2013,
11-09-2013,Laurel Beltran,India,Furniture,Furnishings,771,7,0,7.56,50.59,2013,
11-09-2013,Heather Jas,China,Technology,Accessories,307,3,0,129.06,50.14,2013,
11-09-2013,Laurel Beltran,India,Technology,Phones,655,5,0,183.45,48.66,2013,
11-09-2013,Kean Thornton,United States,Furniture,Tables,301,5,0.3,-34.392,33.29,2013,
11-09-2013,Greg Tran,Australia,Furniture,Furnishings,308,7,0.1,95.739,24.12,2013,
11-09-2013,Jay Kimmel,Bulgaria,Office Supplies,Binders,394,8,0,169.2,23.89,2013,
11-09-2013,Dave Poirier,Mexico,Office Supplies,Storage,251,7,0,27.58,22.74,2013,
11-09-2013,Logan Currie,Japan,Office Supplies,Binders,147,3,0,2.88,22.6,2013,
11-09-2013,Dianna Vittorini,United States,Office Supplies,Binders,277,2,0.2,89.9548,21.99,2013,
11-09-2013,Tim Taslimi,United Kingdom,Furniture,Chairs,180,2,0.1,50.052,20.43,2013,
11-09-2013,Bryan Davis,Mali,Office Supplies,Art,57,4,0,6.24,19.36,2013,
11-09-2013,Joy Smith,Argentina,Office Supplies,Art,114,5,0.4,9.44,15.91,2013,
11-09-2013,Gary Hansen,Czech Republic,Office Supplies,Art,90,4,0,0,12.78,2013,
11-09-2013,Bryan Davis,United States,Office Supplies,Paper,82,2,0,40.1702,12.57,2013,
11-09-2013,Bryan Davis,Mali,Technology,Phones,83,1,0,26.4,12.13,2013,
11-09-2013,Mark Hamilton,India,Furniture,Furnishings,132,3,0,15.75,12.04,2013,
11-09-2013,Greg Tran,Australia,Technology,Phones,216,3,0.1,7.101,12.01,2013,
11-09-2013,Emily Phan,India,Office Supplies,Binders,109,4,0,12,11.4,2013,
11-09-2013,Sharelle Roach,New Zealand,Technology,Phones,273,2,0,68.28,10.99,2013,
11-09-2013,Muhammed Lee,Dominican Republic,Furniture,Chairs,251,8,0.2,-28.352,10.37,2013,
11-09-2013,Catherine Glotzbach,United States,Office Supplies,Art,68,3,0.2,8.445,9.67,2013,
11-09-2013,Jamie Kunitz,Australia,Office Supplies,Binders,42,4,0.1,9.66,9.51,2013,
11-09-2013,Liz MacKendrick,Japan,Furniture,Furnishings,164,7,0,24.57,8.17,2013,
11-09-2013,Logan Currie,Japan,Office Supplies,Binders,71,5,0,17.7,7.32,2013,
11-09-2013,Roland Murray,Italy,Office Supplies,Binders,52,1,0,9.3,6.88,2013,
11-09-2013,Guy Thornton,Vietnam,Furniture,Chairs,86,2,0.27,11.6814,6.18,2013,
11-09-2013,Parhena Norris,United States,Office Supplies,Storage,59,2,0,8.922,5.9,2013,
11-09-2013,Greg Tran,Australia,Office Supplies,Storage,138,5,0.1,30.69,5.6,2013,
11-09-2013,Tim Taslimi,United Kingdom,Office Supplies,Art,71,3,0.1,-0.819,5.5,2013,
11-09-2013,Lena Cacioppo,India,Office Supplies,Paper,76,3,0,2.25,5.5,2013,
11-09-2013,Liz MacKendrick,Japan,Furniture,Furnishings,156,3,0,13.95,5.39,2013,
11-09-2013,Sharelle Roach,New Zealand,Technology,Accessories,82,2,0,27.78,4.41,2013,
11-09-2013,Jamie Kunitz,Australia,Office Supplies,Fasteners,25,2,0.1,2.226,4.03,2013,
11-09-2013,Fred Chung,Italy,Office Supplies,Supplies,44,1,0,10.2,3.82,2013,
11-09-2013,Sean Wendt,Indonesia,Office Supplies,Art,28,2,0.27,6.7578,3.43,2013,
11-09-2013,Bryan Davis,United States,Office Supplies,Binders,40,3,0.2,13.8684,2.51,2013,
11-09-2013,Liz MacKendrick,Japan,Office Supplies,Envelopes,36,6,0,7.56,2.35,2013,
11-09-2013,Jay Kimmel,Bulgaria,Office Supplies,Storage,63,1,0,18.78,2.3,2013,
11-09-2013,Bryan Davis,United States,Office Supplies,Binders,14,3,0.2,4.455,1.82,2013,
11-09-2013,Parhena Norris,United States,Office Supplies,Paper,7,1,0,3.0774,1.11,2013,
11-09-2013,Greg Tran,Australia,Office Supplies,Labels,20,2,0.1,1.284,1.09,2013,
11-09-2013,Liz MacKendrick,Japan,Office Supplies,Binders,14,3,0,5.76,1.07,2013,
11-09-2013,Bryan Davis,United States,Office Supplies,Labels,7,2,0,3.4686,0.94,2013,
11-09-2013,Kean Takahito,Ukraine,Office Supplies,Binders,7,1,0,1.41,0.42,2013,
11-09-2013,Ken Heidel,New Zealand,Office Supplies,Labels,6,1,0.4,0.846,0.37,2013,
12-09-2013,Susan MacKendrick,Australia,Furniture,Bookcases,912,6,0.1,101.214,184.8,2013,
12-09-2013,Jill Fjeld,United States,Technology,Copiers,"1,600",8,0,751.9624,138.76,2013,
12-09-2013,Anthony Jacobs,Germany,Furniture,Bookcases,654,2,0.1,247.062,103.78,2013,
12-09-2013,Scot Coram,Germany,Furniture,Chairs,756,5,0.1,335.88,76.74,2013,
12-09-2013,Sanjit Engle,Mexico,Technology,Copiers,755,3,0.002,157.4262,68.57,2013,
12-09-2013,Noel Staavos,Sweden,Furniture,Bookcases,653,3,0.5,-457.245,60.26,2013,
12-09-2013,Giulietta Dortch,United States,Technology,Phones,729,9,0.4,-157.9383,59.93,2013,
12-09-2013,Robert Barroso,Algeria,Furniture,Bookcases,147,1,0,10.29,50.56,2013,
12-09-2013,Trudy Brown,United States,Technology,Phones,225,5,0,62.93,48.65,2013,
12-09-2013,Sally Knutson,Australia,Furniture,Furnishings,458,9,0.1,121.932,47.41,2013,
12-09-2013,Scot Coram,Spain,Office Supplies,Storage,536,3,0.1,208.305,44.33,2013,
12-09-2013,Greg Hansen,Taiwan,Office Supplies,Supplies,260,7,0,31.08,41.42,2013,
12-09-2013,Greg Hansen,Taiwan,Furniture,Chairs,520,9,0,228.69,40.33,2013,
12-09-2013,Scot Coram,Germany,Technology,Phones,304,2,0,18.18,38.47,2013,
12-09-2013,Kelly Collister,United States,Technology,Accessories,"3,347",13,0,636.0003,32.24,2013,
12-09-2013,Parhena Norris,Germany,Furniture,Furnishings,340,3,0,88.29,32.14,2013,
12-09-2013,Sanjit Engle,Mexico,Technology,Copiers,195,2,0.002,17.20832,27.74,2013,
12-09-2013,Anthony Jacobs,Germany,Office Supplies,Appliances,137,4,0.1,54.744,27.53,2013,
12-09-2013,Eugene Barchas,United States,Office Supplies,Storage,333,3,0,6.6588,27.2,2013,
12-09-2013,Scot Coram,Spain,Technology,Accessories,500,5,0,90,26.44,2013,
12-09-2013,Neil Ducich,Poland,Furniture,Bookcases,365,1,0,120.36,14.94,2013,
12-09-2013,David Bremer,Netherlands,Office Supplies,Supplies,136,8,0.5,-92.76,14.81,2013,
12-09-2013,Brian Derr,Germany,Technology,Phones,73,1,0,3.66,14.33,2013,
12-09-2013,Dorris liebe,United Kingdom,Technology,Phones,269,3,0,91.44,13.3,2013,
12-09-2013,Jenna Caffey,Cote d'Ivoire,Furniture,Chairs,147,1,0,7.35,11.42,2013,
12-09-2013,Karl Braun,United Kingdom,Furniture,Furnishings,73,3,0.4,-33.156,11.36,2013,
12-09-2013,Luke Foster,Cuba,Office Supplies,Binders,40,6,0,7.2,10.76,2013,
12-09-2013,Jenna Caffey,Cote d'Ivoire,Furniture,Bookcases,149,1,0,29.73,10.24,2013,
12-09-2013,Anthony Jacobs,Germany,Office Supplies,Binders,70,5,0,25.8,10.1,2013,
12-09-2013,Sanjit Engle,Mexico,Office Supplies,Appliances,191,3,0,62.88,9.14,2013,
12-09-2013,Rob Williams,Indonesia,Office Supplies,Storage,183,4,0.17,30.7848,8.94,2013,
12-09-2013,Rob Lucas,Dominican Republic,Technology,Copiers,64,1,0.202,10.98848,7.94,2013,
12-09-2013,Sanjit Engle,Mexico,Office Supplies,Binders,132,4,0,9.2,7.81,2013,
12-09-2013,Dorris liebe,United Kingdom,Office Supplies,Storage,96,2,0,17.22,7.44,2013,
12-09-2013,Ryan Crowe,United States,Office Supplies,Envelopes,100,2,0.2,33.6042,6.69,2013,
12-09-2013,Jenna Caffey,Cote d'Ivoire,Office Supplies,Supplies,57,2,0,26.64,5.79,2013,
12-09-2013,Sanjit Engle,Mexico,Office Supplies,Envelopes,56,3,0,4.5,5.78,2013,
12-09-2013,Sanjit Engle,Mexico,Office Supplies,Appliances,190,7,0,13.3,5.57,2013,
12-09-2013,Sanjit Engle,Mexico,Office Supplies,Supplies,46,3,0,6,5.02,2013,
